Table_Name,Table_ID,Field_ID,Field_Name,Field_Type,Is_Linked_Field,Linked_Table_ID,Linked_Table
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldZGT5f7jsCZ08MD,School_Txt,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldZlUxQm77Tb9HsY,Survey_Item_Comments,multipleRecordLinks,checked,tbla8CWwKDBuQwmtq,Survey_Item_Comments
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldzQLypQQzRdSHri,Percent_Top_3,number,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldzX1ufGHu9ph6t2,Status_Change_Datetime,dateTime,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fld2YPa5VcCa9EtG5,Item_Count,number,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fld5LBDmbXHrqzCgq,Last Updated,dateTime,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fld8vZGz4XqcBsrg3,Assessment_Results_School_Item copy,singleLineText,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fld9vhtsDGvTaJ4cS,School_Year,multipleSelects,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldc3cXkiHrvp6OME,Assessment_Results_School_Item,singleLineText,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,flddMol6kip1emzzb,First_Item_Column,number,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldEVzKI8B4v8DmkS,Assessment_Bank_Analysis_AT_ID,singleLineText,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldf39mCk909QBHfL,School_Links,singleLineText,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldfftImNoP4CrU22,Assessment_Bank_Report_AT_ID,formula,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldfo822s1Y6tBzLr,Import_Links,singleLineText,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldGIp3436ee9rUd1,Module,singleSelect,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldgsDn9q1OQgc27S,Status (from Assessment_Publication_Log),multipleSelects,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldIl7CCJeOcDPBph,Last_Item_Column,number,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldJLARsLeSXFrdlj,First_Item_Column_Letter,singleLineText,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldKHGTr6pCIwHyeX,Assessment_Publication_Log,multipleRecordLinks,checked,tblVFHu4KLIIZCRVj,Assessment_Publication_Log
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldKjLxoEW0twWES2,Notes,richText,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldkqkHXWkqxWJiOw,Last_Item_Column_Letter,singleLineText,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldm2ExUWD0ODxo7O,Sheet1,singleLineText,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldmEEOYTfp4e1Pwp,Assessment_Items,multipleRecordLinks,checked,tblqIgPFR3mCHjQRo,Assessment_Items
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldnzY1njv1V9ogYc,Assessment_ID,singleLineText,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldof4j3fBoR3YFXL,Assessment_Results_School_Item_Links,multipleRecordLinks,checked,tblD7Kjxmno3JuhAk,Assessment_Results_School_Item
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldQySJdjSqvHEkUL,Assessment_Results_City_Item,multipleRecordLinks,checked,tblYFvQSCkdYt6wMS,Assessment_Results_City_Item
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldUBcNhtGvnYMGKf,Assessment_Item_AT_ID (from Assessment_Items),multipleLookupValues,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldUVFcKxywHDbWcp,Assessment_Bank_AT_ID,formula,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldwxeEbHpHHGQQMH,Responses_Imported,number,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldyVUis7EulwpYf2,Grade Level,singleSelect,,,
Assessment_Banks,tblwgM7tZ0e1sEpfX,fldzvRRuhK961t21D,Assessment_Import_Item_Map,singleLineText,,,
Users_Sync,tblWQJewTlrkfypPP,fld0WQ3Y3pWrg0cPu,Assigned_Regions,multipleRecordLinks,checked,tblKXWbABAC2WoXCn,Regions
Users_Sync,tblWQJewTlrkfypPP,fld2AXe6iIghato90,School_Access_Formula,multilineText,,,
Users_Sync,tblWQJewTlrkfypPP,fld3eYKnFwObtgxDM,Date,dateTime,,,
Users_Sync,tblWQJewTlrkfypPP,fld5wqZRszFJty8Sw,Created,dateTime,,,
Users_Sync,tblWQJewTlrkfypPP,fld6fYS0Nx407IjMt,Last_Visit,dateTime,,,
Users_Sync,tblWQJewTlrkfypPP,fld8iesisKR0Gg5GT,Email_Domain,multilineText,,,
Users_Sync,tblWQJewTlrkfypPP,fldbOsF8nx6Y1XgRY,First_Name,singleLineText,,,
Users_Sync,tblWQJewTlrkfypPP,fldcMKgg6b44IVhZO,Profile_Photo,multipleAttachments,,,
Users_Sync,tblWQJewTlrkfypPP,fldFxZTxBwws3VNfj,Email,email,,,
Users_Sync,tblWQJewTlrkfypPP,fldhsQvl0q62vD4XP,Assessment_Items,multipleRecordLinks,checked,tblqIgPFR3mCHjQRo,Assessment_Items
Users_Sync,tblWQJewTlrkfypPP,fldLmzsktxCKmB2ny,Magic_Link,url,,,
Users_Sync,tblWQJewTlrkfypPP,fldmz0eKmF0ipGwhe,Import_Log,multipleRecordLinks,checked,tblaMuFVHtzyyKKqB,Assessment_Import_Log
Users_Sync,tblWQJewTlrkfypPP,fldNVpxVAj48Z0Zhx,Schools_Linked (from Assigned_Regions),singleLineText,,,
Users_Sync,tblWQJewTlrkfypPP,fldo1267RgbfOeUWB,Time_Since_Creation,number,,,
Users_Sync,tblWQJewTlrkfypPP,fldTAaQCLybJslOdI,Assigned_Schools,multipleRecordLinks,checked,tblTyVLW0R8MxmQ0S,Schools
Users_Sync,tblWQJewTlrkfypPP,fldvrolurNxClTr59,Account_Type,singleSelect,,,
Users_Sync,tblWQJewTlrkfypPP,fldZe5iov1NlxRpcK,Last_Name,singleLineText,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fld3dMILjgfJQuDOg,City_Item_Result_Key,singleLineText,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fld4bQSI443QuKnct,Standards_Tags,multipleSelects,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fld8873z28MfLNzL9,Domain (from Assessment_Item_Link),multipleLookupValues,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fld9b2Nomehx0NZJx,Item_Responses,rollup,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fld9G2VuXUONK7I0Z,City_Partial_Credit_All_Count,rollup,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldB6kaNivFIHAq6w,City_Item_Result_AT_ID,formula,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldBrH9vzZCkwI7Sf,Assessment_Item_Link,multipleRecordLinks,checked,tblqIgPFR3mCHjQRo,Assessment_Items
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldDbdFKCKd2gzPIQ,City_Full_Credit_Constructed,formula,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldfO4lD2UV5NwJAH,City_Link,multipleRecordLinks,checked,tblAb2YQJ4bggKx37,Cities
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldgtX528tVxRSPCc,Item_Type (from Assessment_Item_Link),multipleLookupValues,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldi2VA71j8p9M94M,City_Full_Credit_All_Count,rollup,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldj3wjV6j9uNuXcY,Percent_Correct,formula,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldJiC7W4eJvnkaCp,City_Full_Credit_Constructed_Count,rollup,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldjIQIxR2A0HeuO0,City_MC_Correct_Count,rollup,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldKA6RApIYTznm8Z,Blanks,rollup,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldkbHpiStz9yScvF,City_Partial_Percent,formula,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldKSLslaVyzjwb9F,Item_Extract,formula,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldlEMFNaYGiMLA4Z,Assessment_Results_School_Item,multipleRecordLinks,checked,tblD7Kjxmno3JuhAk,Assessment_Results_School_Item
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldsd1pvw2IakiBWY,City_Extract,formula,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldtqdc05aKN94sAy,City_Item_Result_Key_Formula,formula,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldVJYzAAU1dwDLdR,City_Full_Credit_Percent,formula,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldVp0tIeyQPb6rWT,Assessment_Bank_Link (from Assessment_Item_Link),multipleLookupValues,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldVwMmSYAgfANQCg,City_Name,multipleLookupValues,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldwmVBk2H4aaMW6m,Assessment_Bank,multipleRecordLinks,checked,tblwgM7tZ0e1sEpfX,Assessment_Banks
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldxNGG1FJb2ci6ip,Domain_Tags,multipleSelects,,,
Assessment_Results_City_Item,tblYFvQSCkdYt6wMS,fldzyGziSta6JnPQD,Standards_Code (from Assessment_Item_Link),multipleLookupValues,,,
